adsh,Risk Factors,Label 1,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks,SIC Code,Office,Industry Title,filing_url
0000036966-23-000016,"In recent years, the Federal Reserve has implemented and reversed significant economic strategies that have impacted interest rates, inflation, asset values, and the shape of the yield curve. These strategies have had, and will continue to have, a significant impact on our business and on many of our clients.",market risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Federal Reserve strategies can, and often are intended to, affect the domestic money supply, inflation, interest rates, and the shape of the yield curve. ",market risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,We may be adversely affected by economic and political situations outside the U.S.,market risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,Risks Related to Businesses We May Exit,strategy risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,We may be unable to successfully implement a disposition or wind-down of businesses or units which no longer fit our strategic plans.,strategy risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,Reputation Risks,other risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Our ability to conduct and grow our businesses, and to obtain and retain clients, is highly dependent upon external perceptions of our business practices and financial stability.",market risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Political and social fragmentation in the U.S., combined with access to social media platforms, can increase reputation risk in ways that might not be easily avoided by traditional means. ",business risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,Credit Risks,credit risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,We face the risk that our clients may not repay their loans and that the realizable value of collateral may be insufficient to avoid a charge-off. ,credit risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,The recent low-interest rate environment (which ended in 2022) elevated the traditional challenge for lenders and investors to balance taking on higher risk against the desire for higher income or yield. ,credit risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"As interest rates rise, default risk likely also will rise.",credit risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Realized credit losses tend to increase and decrease in a cyclical manner, although the duration and timing of any given credit cycle is impossible to predict accurately. ",credit risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,The credit cycle was disrupted by COVID-19.,credit risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,The composition of our loans inherently increases our sensitivity to certain credit risks. ,credit risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,Product concentration.,business risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,Collateral concentration.,credit risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,Geographic concentration. ,strategy risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,Volatility in the oil and gas industry can impact us. ,business risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,Service Risks,business risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"We provide a wide range of services to clients, and the provision of these services may create claims against us that we provided them in a manner that harmed the client or a third party, or was not compliant with applicable laws or rules.",legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Regulatory, Legislative, & Legal Risks",legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,The regulatory environment continues to be challenging.,legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,We and our Bank both are required to maintain certain regulatory capital levels and ratios. ,legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Regulation of banks is tiered based on asset size; we are close to reaching $100 billion, which is the next tier above us.",legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Legal disputes are an unavoidable part of business, and the outcome of pending or threatened litigation cannot be predicted with any certainty.",legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Typically, we are unable to estimate our loss exposure from legal claims until relatively late in the litigation process, which can make our financial recognition of loss from litigation unpredictable and highly uneven from one period to the next. ",legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Political dysfunction and volatility within the federal government, both at the regulatory and Congressional levels, creates significant potential for major and abrupt shifts in federal policy regarding bank regulation, taxes, and the economy, any of which could have significant impacts on our business and financial performance. ",legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Data privacy is becoming a major political concern. The laws governing it are new, and are likely to evolve and expand.",legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Public expectations concerning corporate controls on emissions of carbon dioxide, methane, and other greenhouse gases could increase our operating costs in the future without a corresponding increase in revenue, could curtail some aspects of our business, or both.",legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Although currently no bank regulatory proposal applicable to us has been published, future regulations could discourage us from lending to or serving clients in certain industries judged to be environmentally high-risk, even if those elevated risk factors have a long time horizon or are speculative for other reasons.",legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"General regulation of greenhouse gas emissions, carbon taxation schemes, government subsidies for ""green"" industries over carbon-intensive ones, and other such political/governmental actions could substantially and directly impact us or our clients.",legal and regulatory risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,Risks of Expense Control,liquidity risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
0000036966-23-000016,"Our ability to successfully manage expenses is important to our long-term success, but in part is subject to risks beyond our control.",liquidity risk,36966,FIRST HORIZON CORP,6021.0,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,9018186232,US,TN,MEMPHIS,38103,165 MADISON AVENUE,,US,TN,620803242.0,FIRST HORIZON NATIONAL CORP,20040422.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:07:00.0,0,1,fhn-20221231_htm.xml,1,,6021,Office of Finance,NATIONAL COMMERCIAL BANKS,https://www.sec.gov/Archives/edgar/data/36966/000003696623000016/0000036966-23-000016.txt
